sex,age,juv_fel_count,juv_misd_count,juv_other_count,r_days_from_arrest,is_recid,event,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_(CT),c_charge_degree_(F1),c_charge_degree_(F2),c_charge_degree_(F3),c_charge_degree_(F5),c_charge_degree_(F6),c_charge_degree_(F7),c_charge_degree_(M1),c_charge_degree_(M2),c_charge_degree_(MO3),c_charge_degree_(NI0),c_charge_degree_(TCX),c_charge_degree_(X),c_charge_degree_Unknown,r_charge_degree_(F1),r_charge_degree_(F2),r_charge_degree_(F3),r_charge_degree_(F5),r_charge_degree_(F6),r_charge_degree_(F7),r_charge_degree_(M1),r_charge_degree_(M2),r_charge_degree_(MO3),r_charge_degree_Unknown,vr_charge_degree_(F2),vr_charge_degree_(F3),vr_charge_degree_(F5),vr_charge_degree_(F6),vr_charge_degree_(F7),vr_charge_degree_(M1),vr_charge_degree_(M2),vr_charge_degree_(MO3),vr_charge_degree_Unknown,score_text
1,0.1282051282051282,0.0,0.0769230769230769,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,High
1,0.1282051282051282,0.0,0.0769230769230769,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.0256410256410256,0.0,0.0769230769230769,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.0256410256410256,0.0,0.0769230769230769,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.0256410256410256,0.0,0.0769230769230769,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.0256410256410256,0.0,0.0769230769230769,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.0256410256410256,0.0,0.0769230769230769,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.1923076923076923,0.05,0.0,0.0,0.0010060362173038,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Low
1,0.1666666666666666,0.25,0.0,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.1666666666666666,0.25,0.0,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.1666666666666666,0.25,0.0,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
0,0.5,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.0897435897435897,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.0512820512820512,0.0,0.3076923076923077,0.0,0.0432595573440643,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.0512820512820512,0.0,0.3076923076923077,0.0,0.0432595573440643,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.0512820512820512,0.0,0.3076923076923077,0.0,0.0432595573440643,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High
1,0.1666666666666666,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,High
1,0.1666666666666666,0.0,0.0,0.0,0.0010060362173038,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,High
1,0.1282051282051282,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.2948717948717949,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.2948717948717949,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.3205128205128205,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
0,0.0897435897435897,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
0,0.0897435897435897,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.2692307692307693,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.0641025641025641,0.0,0.0769230769230769,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.282051282051282,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.0256410256410256,0.0,0.0,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
1,0.2179487179487179,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.2051282051282051,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2051282051282051,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.1153846153846153,0.0,0.0,0.0588235294117647,0.0210944762487145,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
1,0.1153846153846153,0.0,0.0,0.0588235294117647,0.0210944762487145,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
1,0.1153846153846153,0.0,0.0,0.0588235294117647,0.0210944762487145,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
1,0.0897435897435897,0.0,0.0769230769230769,0.0588235294117647,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.2435897435897435,0.0,0.0,0.0,0.193158953722334,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2435897435897435,0.0,0.0,0.0,0.193158953722334,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2435897435897435,0.0,0.0,0.0,0.193158953722334,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
0,0.2564102564102564,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,High
0,0.2564102564102564,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.0384615384615384,0.0,0.0,0.0,0.0020120724346076,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.0384615384615384,0.0,0.0,0.0,0.0020120724346076,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.0384615384615384,0.0,0.0,0.0,0.0020120724346076,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.1153846153846153,0.0,0.0,0.0,0.0210944762487145,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.0897435897435897,0.0,0.0,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
1,0.4487179487179488,0.0,0.0,0.0,0.0020120724346076,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
1,0.4487179487179488,0.0,0.0,0.0,0.0020120724346076,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
1,0.4487179487179488,0.0,0.0,0.0,0.0020120724346076,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
0,0.4102564102564102,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
0,0.4102564102564102,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
0,0.0641025641025641,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.3461538461538461,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.1153846153846153,0.05,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.1153846153846153,0.05,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.1153846153846153,0.05,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.4358974358974359,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.4358974358974359,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.0512820512820512,0.0,0.0,0.0,0.0513078470824949,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.0512820512820512,0.0,0.0,0.0,0.0513078470824949,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.1153846153846153,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.1153846153846153,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.141025641025641,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.141025641025641,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2564102564102564,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
0,0.4615384615384615,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.1025641025641025,0.0,0.0,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.1025641025641025,0.0,0.0,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2435897435897435,0.05,0.6153846153846154,0.2941176470588235,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2435897435897435,0.05,0.6153846153846154,0.2941176470588235,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2435897435897435,0.05,0.6153846153846154,0.2941176470588235,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2307692307692307,0.0,0.1538461538461538,0.0588235294117647,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.2307692307692307,0.0,0.1538461538461538,0.0588235294117647,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.2307692307692307,0.0,0.1538461538461538,0.0588235294117647,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2307692307692307,0.0,0.1538461538461538,0.0588235294117647,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.1282051282051282,0.0,0.0,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,High
1,0.1282051282051282,0.0,0.0,0.0,0.0210944762487145,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,High
1,0.1153846153846153,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.0512820512820512,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.0512820512820512,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.3974358974358974,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.0256410256410256,0.0,0.0,0.0588235294117647,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.2307692307692307,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
1,0.2307692307692307,0.0,0.0,0.0,0.0010060362173038,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
0,0.1025641025641025,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
0,0.2948717948717949,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.1025641025641025,0.0,0.0,0.0588235294117647,0.0210944762487145,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,High
1,0.1025641025641025,0.0,0.0,0.0588235294117647,0.0210944762487145,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,High
1,0.1025641025641025,0.0,0.0,0.0588235294117647,0.0210944762487145,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,High
0,0.3205128205128205,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.0512820512820512,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low
1,0.282051282051282,0.05,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.141025641025641,0.0,0.0,0.0588235294117647,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.0384615384615384,0.05,0.0,0.0,0.0291750503018108,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.0384615384615384,0.05,0.0,0.0,0.0291750503018108,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High
1,0.0384615384615384,0.05,0.0,0.0,0.0291750503018108,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
1,0.0897435897435897,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.0512820512820512,0.0,0.0,0.0,0.164989939637827,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,High
1,0.0512820512820512,0.0,0.0,0.0,0.164989939637827,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.1923076923076923,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.1923076923076923,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.1025641025641025,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.1025641025641025,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
0,0.1153846153846153,0.0,0.0,0.0,0.0210944762487145,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2179487179487179,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.5,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.1153846153846153,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
1,0.2435897435897435,0.0,0.0,0.0,0.0210944762487145,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,High
0,0.1666666666666666,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,High
0,0.1666666666666666,0.0,0.0,0.0,0.0210944762487145,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
1,0.2307692307692307,0.05,0.0,0.0,0.0020120724346076,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2307692307692307,0.05,0.0,0.0,0.0020120724346076,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low
1,0.2307692307692307,0.05,0.0,0.0,0.0020120724346076,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low
